Time	Current	U_Battery	U_2
556793	0.08154	3.805	0.117
557006	0.08154	3.806	0.117
557218	0.08154	3.787	0.118
557431	0.08148	3.806	0.117
557644	0.08148	3.806	0.117
557857	0.08154	3.787	0.115
558069	0.08154	3.77	0.117
558282	0.08154	3.788	0.117
558495	0.08159	3.787	0.115
558708	0.08148	3.787	0.116
558921	0.08154	3.752	0.116
559133	0.08154	3.806	0.117
559346	0.08154	3.805	0.117
559559	0.08159	3.805	0.118
559772	0.08154	3.804	0.118
559984	0.08159	3.77	0.115
560197	0.08154	3.804	0.117
560410	0.08159	3.805	0.117
560623	0.08154	3.75	0.115
560836	0.08154	3.75	0.116
561048	0.08154	3.804	0.117
561261	0.08159	3.805	0.117
561474	0.08154	3.804	0.117
561687	0.08154	3.804	0.118
561900	0.08154	3.785	0.118
562112	0.08154	3.803	0.117
562325	0.08159	3.786	0.115
562538	0.08164	3.786	0.117
562751	0.08154	3.784	0.117
562964	0.08159	3.785	0.117
563176	0.08159	3.784	0.117
563389	0.08159	3.802	0.117
563602	0.08159	3.805	0.117
563815	0.08164	3.785	0.116
564027	0.08154	3.787	0.117
564240	0.08148	3.804	0.116
564452	0.08159	3.804	0.117
564665	0.08159	3.767	0.116
564878	0.08159	3.804	0.117
565090	0.08159	3.785	0.118
565303	0.08159	3.803	0.118
565516	0.08154	3.767	0.116
565729	0.08159	3.767	0.116
565942	0.08159	3.768	0.116
566154	0.08164	3.766	0.116
566367	0.08164	3.803	0.116
566580	0.08159	3.803	0.117
566793	0.0817	3.802	0.117
567005	0.08164	3.803	0.117
567218	0.08159	3.768	0.116
567431	0.08164	3.784	0.118
567644	0.08154	3.802	0.117
567857	0.08159	3.802	0.117
568069	0.08164	3.801	0.117
568282	0.08159	3.802	0.117
568495	0.08159	3.801	0.117
568708	0.08164	3.802	0.117
568920	0.0817	3.784	0.117
569133	0.08164	3.765	0.115
569346	0.08159	3.801	0.118
569559	0.0817	3.802	0.117
569772	0.08164	3.766	0.116
569984	0.0817	3.783	0.116
570197	0.08164	3.802	0.117
570410	0.08164	3.801	0.117
570623	0.08164	3.801	0.117
570835	0.08164	3.785	0.116
571048	0.0817	3.784	0.116
571261	0.08159	3.803	0.117
571474	0.08164	3.801	0.118
571687	0.08164	3.765	0.117
571899	0.08164	3.802	0.118
572112	0.08159	3.802	0.117
572325	0.08164	3.784	0.117
572538	0.08164	3.784	0.116
572750	0.08175	3.766	0.115
572963	0.08164	3.784	0.116
573176	0.0817	3.747	0.116
573389	0.08164	3.8	0.118
573602	0.08164	3.765	0.116
573814	0.08159	3.784	0.117
574027	0.0817	3.8	0.118
574240	0.08164	3.801	0.118
574453	0.08164	3.799	0.117
574665	0.08175	3.801	0.117
574878	0.0817	3.8	0.119
575091	0.0817	3.8	0.117
575304	0.08175	3.8	0.117
575517	0.0817	3.782	0.116
575729	0.08164	3.763	0.117
575942	0.0817	3.8	0.116
576155	0.08164	3.799	0.118
576368	0.08164	3.799	0.116
576580	0.0817	3.782	0.117
576793	0.08164	3.8	0.117
577006	0.0817	3.799	0.117
577219	0.08164	3.782	0.118
577432	0.08164	3.799	0.117
577644	0.0817	3.799	0.118
577857	0.0817	3.765	0.117
578070	0.0817	3.782	0.116
578283	0.0817	3.801	0.118
578496	0.08175	3.782	0.117
578708	0.08164	3.782	0.117
578921	0.0817	3.782	0.116
579134	0.0817	3.783	0.117
579347	0.0817	3.798	0.118
579560	0.08175	3.8	0.118
579772	0.08164	3.782	0.117
579985	0.0817	3.781	0.117
580198	0.08175	3.799	0.118
580411	0.0817	3.781	0.117
580622	0.08175	3.799	0.116
580835	0.0817	3.798	0.117
581048	0.0817	3.781	0.116
581261	0.08175	3.762	0.116
581474	0.08175	3.799	0.117
581686	0.08175	3.78	0.116
581899	0.08175	3.78	0.117
582112	0.0817	3.78	0.118
582325	0.08175	3.798	0.117
582538	0.08175	3.762	0.116
582750	0.08175	3.797	0.117
582963	0.08175	3.796	0.118
583176	0.0817	3.798	0.118
583389	0.08175	3.762	0.116
583602	0.08175	3.797	0.117
583814	0.08175	3.797	0.117
584027	0.08175	3.798	0.117
584240	0.0817	3.796	0.117
584453	0.08175	3.797	0.117
584665	0.0817	3.797	0.116
584878	0.08175	3.781	0.116
585091	0.0817	3.745	0.115
585304	0.08175	3.78	0.118
585517	0.08175	3.799	0.117
585729	0.08181	3.798	0.118
585942	0.08181	3.798	0.117
586155	0.0817	3.799	0.117
586368	0.08181	3.781	0.118
586581	0.08181	3.779	0.117
586793	0.08181	3.798	0.118
587006	0.08175	3.78	0.118
587219	0.08181	3.797	0.117
587432	0.08175	3.798	0.117
587645	0.08175	3.779	0.116
587857	0.08175	3.78	0.117
588070	0.08175	3.796	0.117
588283	0.08175	3.797	0.118
588496	0.08175	3.778	0.118
588709	0.08175	3.797	0.118
588921	0.08186	3.796	0.118
589134	0.08175	3.76	0.116
589347	0.08186	3.795	0.118
589560	0.08181	3.795	0.118
589772	0.0817	3.779	0.116
589985	0.08181	3.795	0.117
590198	0.08175	3.777	0.116
590411	0.08181	3.761	0.116
590624	0.08181	3.777	0.117
590836	0.08181	3.797	0.117
591049	0.08175	3.795	0.117
591262	0.08181	3.796	0.116
591475	0.08175	3.796	0.117
591688	0.08181	3.795	0.118
591900	0.08181	3.796	0.117
592113	0.08186	3.795	0.117
592326	0.08181	3.795	0.116
592539	0.08181	3.796	0.117
592751	0.08175	3.761	0.117
592964	0.08181	3.796	0.118
593177	0.08181	3.778	0.118
593390	0.08186	3.778	0.116
593603	0.08175	3.76	0.116
593815	0.08181	3.796	0.117
594028	0.08175	3.76	0.115
594241	0.08186	3.777	0.117
594454	0.08181	3.795	0.117
594666	0.08186	3.795	0.118
594879	0.08186	3.796	0.117
595092	0.08186	3.796	0.116
595305	0.08186	3.794	0.117
595518	0.08186	3.796	0.116
595731	0.08175	3.742	0.116
595943	0.08181	3.795	0.117
596156	0.08181	3.795	0.118
596369	0.08181	3.758	0.116
596582	0.08192	3.776	0.117
596793	0.08181	3.777	0.118
597006	0.08181	3.794	0.117
597219	0.08181	3.793	0.118
597432	0.08181	3.795	0.117
597645	0.08181	3.775	0.118
597857	0.08181	3.794	0.117
598070	0.08186	3.794	0.117
598283	0.08181	3.776	0.117
598496	0.08181	3.794	0.116
598709	0.08181	3.794	0.118
598921	0.08181	3.792	0.118
599134	0.08186	3.793	0.117
599347	0.08186	3.794	0.117
599560	0.08181	3.794	0.117
599773	0.08181	3.793	0.118
599985	0.08186	3.795	0.117
600198	0.08186	3.776	0.117
600411	0.08186	3.777	0.117
600624	0.08181	3.776	0.117
600836	0.08181	3.776	0.117
601049	0.08181	3.795	0.116
601262	0.08186	3.775	0.117
601475	0.08181	3.794	0.118
601688	0.08186	3.776	0.116
601900	0.08186	3.793	0.118
602113	0.08181	3.794	0.117
602326	0.08186	3.793	0.119
602539	0.08192	3.774	0.118
602752	0.08181	3.776	0.118
602964	0.08186	3.739	0.116
603177	0.08186	3.793	0.117
603390	0.08192	3.776	0.117
603603	0.08186	3.756	0.117
603816	0.08186	3.776	0.116
604028	0.08186	3.792	0.118
604241	0.08186	3.755	0.117
604454	0.08192	3.756	0.116
604667	0.08186	3.775	0.116
604880	0.08192	3.792	0.118
605092	0.08186	3.758	0.117
605305	0.08192	3.756	0.117
605518	0.08192	3.792	0.118
605731	0.08186	3.792	0.117
605943	0.08192	3.774	0.118
606156	0.08186	3.792	0.117
606369	0.08186	3.792	0.119
606582	0.08186	3.791	0.117
606795	0.08192	3.791	0.117
607007	0.08192	3.791	0.117
607220	0.08186	3.755	0.118
607433	0.08186	3.79	0.117
607646	0.08197	3.791	0.117
607859	0.08192	3.792	0.117
608071	0.08186	3.756	0.117
608284	0.08197	3.791	0.118
608497	0.08186	3.774	0.117
608710	0.08192	3.793	0.116
608922	0.08192	3.791	0.118
609135	0.08186	3.792	0.118
609348	0.08192	3.774	0.117
609561	0.08192	3.79	0.118
609774	0.08186	3.792	0.117
609986	0.08192	3.773	0.118
610199	0.08192	3.79	0.118
610412	0.08192	3.792	0.117
610625	0.08197	3.773	0.117
610838	0.08197	3.791	0.119
611050	0.08192	3.791	0.116
611263	0.08192	3.79	0.118
611476	0.08186	3.79	0.118
611689	0.08192	3.791	0.117
611901	0.08192	3.79	0.117
612114	0.08192	3.773	0.116
612327	0.08192	3.755	0.116
612540	0.08192	3.755	0.115
612753	0.08202	3.79	0.117
612964	0.08192	3.753	0.117
613177	0.08192	3.772	0.117
613390	0.08197	3.79	0.118
613603	0.08197	3.754	0.117
613816	0.08197	3.789	0.117
614028	0.08186	3.789	0.117
614241	0.08192	3.753	0.116
614454	0.08202	3.772	0.118
614667	0.08192	3.737	0.116
614880	0.08197	3.773	0.116
615092	0.08202	3.79	0.117
615305	0.08197	3.737	0.115
615518	0.08202	3.789	0.119
615731	0.08197	3.789	0.118
615943	0.08202	3.791	0.116
616156	0.08197	3.79	0.118
616369	0.08197	3.772	0.116
616582	0.08197	3.79	0.118
616795	0.08197	3.79	0.118
617007	0.08192	3.772	0.116
617220	0.08197	3.79	0.117
617433	0.08197	3.77	0.117
617646	0.08192	3.79	0.118
617858	0.08197	3.789	0.117
618071	0.08197	3.771	0.117
618284	0.08197	3.789	0.117
618497	0.08202	3.789	0.117
618710	0.08197	3.789	0.118
618922	0.08197	3.79	0.117
619135	0.08202	3.787	0.118
619348	0.08197	3.77	0.117
619561	0.08192	3.771	0.116
619773	0.08202	3.787	0.117
619986	0.08202	3.771	0.116
620199	0.08197	3.752	0.116
620412	0.08202	3.788	0.117
620625	0.08202	3.789	0.118
620837	0.08202	3.769	0.117
621050	0.08208	3.787	0.118
621263	0.08197	3.787	0.117
621476	0.08208	3.787	0.117
621689	0.08197	3.77	0.118
621901	0.08202	3.77	0.118
622114	0.08202	3.788	0.117
622327	0.08202	3.789	0.119
622540	0.08202	3.77	0.118
622753	0.08208	3.787	0.118
622965	0.08202	3.789	0.117
623178	0.08208	3.787	0.117
623391	0.08197	3.788	0.116
623604	0.08208	3.788	0.117
623816	0.08202	3.751	0.117
624029	0.08202	3.788	0.118
624242	0.08202	3.788	0.119
624455	0.08202	3.788	0.116
624668	0.08202	3.787	0.118
624880	0.08208	3.788	0.118
625093	0.08202	3.77	0.117
625306	0.08208	3.752	0.117
625519	0.08208	3.769	0.117
625731	0.08202	3.786	0.117
625944	0.08208	3.787	0.117
626157	0.08208	3.787	0.117
626370	0.08213	3.786	0.118
626583	0.08202	3.769	0.117
626795	0.08202	3.75	0.117
627008	0.08202	3.768	0.117
627221	0.08202	3.787	0.118
627434	0.08213	3.786	0.117
627647	0.08208	3.787	0.116
627859	0.08208	3.785	0.119
628072	0.08202	3.767	0.117
628285	0.08202	3.751	0.116
628498	0.08213	3.786	0.119
628711	0.08208	3.786	0.118
628923	0.08202	3.75	0.116
629136	0.08208	3.785	0.117
629348	0.08208	3.787	0.118
629561	0.08208	3.751	0.116
629773	0.08208	3.768	0.117
629986	0.08208	3.787	0.117
630199	0.08208	3.787	0.117
630412	0.08208	3.786	0.119
630625	0.08208	3.786	0.118
630837	0.08208	3.769	0.117
631050	0.08202	3.785	0.118
631263	0.08208	3.786	0.117
631476	0.08213	3.786	0.117
631689	0.08213	3.785	0.119
631901	0.08208	3.786	0.117
632114	0.08213	3.767	0.118
632327	0.08219	3.786	0.118
632540	0.08213	3.785	0.118
632752	0.08208	3.768	0.118
632965	0.08208	3.785	0.117
633178	0.08213	3.785	0.118
633391	0.08208	3.786	0.117
633604	0.08213	3.786	0.118
633816	0.08202	3.766	0.117
634029	0.08208	3.768	0.117
634242	0.08213	3.785	0.119
634455	0.08208	3.785	0.119
634667	0.08213	3.767	0.117
634880	0.08213	3.749	0.117
635093	0.08213	3.767	0.118
635306	0.08208	3.767	0.117
635519	0.08213	3.783	0.117
635731	0.08202	3.783	0.119
635944	0.08208	3.784	0.117
636157	0.08208	3.783	0.118
636370	0.08208	3.782	0.118
636583	0.08213	3.785	0.117
636795	0.08213	3.785	0.117
637008	0.08219	3.767	0.116
637221	0.08213	3.785	0.118
637434	0.08213	3.749	0.117
637647	0.08213	3.784	0.117
637859	0.08208	3.785	0.118
638072	0.08213	3.784	0.118
638285	0.08219	3.766	0.119
638498	0.08219	3.784	0.118
638711	0.08208	3.785	0.117
638923	0.08208	3.784	0.119
639136	0.08213	3.767	0.117
639349	0.08213	3.729	0.117
639562	0.08213	3.766	0.117
639775	0.08213	3.783	0.118
639987	0.08213	3.784	0.118
640200	0.08213	3.766	0.118
640413	0.08213	3.782	0.118
640626	0.08213	3.784	0.118
640838	0.08213	3.766	0.117
641051	0.08219	3.782	0.118
641264	0.08213	3.782	0.118
641477	0.08219	3.766	0.117
641690	0.08224	3.781	0.117
641902	0.08213	3.747	0.116
642115	0.08219	3.784	0.117
642328	0.08213	3.783	0.117
642541	0.08213	3.783	0.118
642754	0.08219	3.764	0.117
642966	0.08213	3.764	0.118
643179	0.08213	3.782	0.118
643392	0.08219	3.782	0.118
643605	0.08213	3.781	0.118
643817	0.08219	3.782	0.117
644030	0.08213	3.765	0.117
644243	0.08224	3.784	0.117
644456	0.08219	3.747	0.118
644669	0.08219	3.782	0.118
644881	0.08213	3.781	0.118
645094	0.08213	3.748	0.117
645307	0.08219	3.781	0.119
645520	0.08219	3.764	0.117
645732	0.08219	3.78	0.118
645944	0.08219	3.782	0.118
646157	0.08219	3.782	0.119
646370	0.08219	3.782	0.118
646583	0.08224	3.782	0.117
646796	0.08224	3.782	0.118
647008	0.08219	3.781	0.119
647221	0.08219	3.729	0.115
647434	0.08219	3.782	0.118
647647	0.08224	3.78	0.118
647859	0.08219	3.781	0.117
648072	0.08219	3.744	0.117
648285	0.08219	3.763	0.117
648498	0.08224	3.782	0.117
648711	0.08219	3.779	0.118
648923	0.08219	3.78	0.119
649136	0.08219	3.78	0.118
649349	0.08219	3.727	0.117
649562	0.08219	3.781	0.118
649775	0.08219	3.763	0.117
649987	0.08213	3.762	0.118
650200	0.08219	3.763	0.117
650413	0.08219	3.78	0.118
650626	0.08219	3.78	0.118
650839	0.08219	3.78	0.117
651051	0.08219	3.762	0.116
651264	0.08224	3.762	0.118
651477	0.08224	3.762	0.117
651690	0.08219	3.781	0.118
651902	0.08224	3.781	0.118
652115	0.08224	3.781	0.118
652328	0.08219	3.78	0.119
652541	0.08224	3.78	0.118
652754	0.08219	3.781	0.118
652966	0.08219	3.781	0.119
653179	0.08219	3.763	0.117
653392	0.08224	3.779	0.118
653605	0.08224	3.779	0.117
653818	0.08224	3.78	0.118
654030	0.08224	3.762	0.118
654243	0.08224	3.78	0.117
654456	0.08224	3.78	0.117
654669	0.08219	3.779	0.118
654881	0.08224	3.779	0.118
655094	0.08219	3.78	0.117
655307	0.08219	3.779	0.118
655520	0.08224	3.78	0.118
655733	0.08224	3.761	0.117
655945	0.08213	3.78	0.119
656158	0.08224	3.778	0.118
656371	0.08224	3.743	0.118
656584	0.08224	3.76	0.118
656796	0.0823	3.725	0.116
657009	0.08219	3.76	0.117
657222	0.08224	3.78	0.117
657435	0.08224	3.76	0.118
657648	0.0823	3.743	0.117
657860	0.08224	3.778	0.118
658073	0.08224	3.776	0.118
658286	0.08219	3.778	0.118
658499	0.08224	3.762	0.118
658711	0.08219	3.76	0.119
658924	0.08224	3.761	0.117
659137	0.0823	3.761	0.119
659350	0.08224	3.779	0.117
659563	0.08224	3.778	0.119
659775	0.0823	3.778	0.117
659988	0.0823	3.761	0.117
660201	0.08224	3.778	0.118
660414	0.0823	3.777	0.119
660627	0.08219	3.779	0.118
660839	0.0823	3.779	0.118
661052	0.08224	3.76	0.117
661265	0.08224	3.76	0.117
661478	0.0823	3.777	0.118
661691	0.0823	3.777	0.118
661902	0.08224	3.723	0.116
662115	0.08224	3.778	0.118
662328	0.0823	3.777	0.118
662541	0.08224	3.778	0.117
662753	0.0823	3.741	0.118
662966	0.08224	3.778	0.119
663179	0.08224	3.76	0.118
663392	0.0823	3.776	0.118
663605	0.08224	3.74	0.116
663817	0.08224	3.777	0.119
664030	0.08224	3.775	0.118
664243	0.08224	3.742	0.117
664456	0.0823	3.741	0.118
664668	0.0823	3.776	0.119
664881	0.08224	3.776	0.119
665094	0.0823	3.758	0.117
665307	0.0823	3.758	0.117
665520	0.08224	3.776	0.118
665732	0.0823	3.758	0.118
665945	0.08224	3.76	0.118
666158	0.08224	3.777	0.118
666371	0.0823	3.758	0.117
666583	0.08219	3.759	0.118
666796	0.08235	3.777	0.119
667009	0.08224	3.775	0.118
667222	0.08224	3.776	0.116
667435	0.0823	3.775	0.119
667647	0.08235	3.776	0.117
667860	0.0823	3.778	0.118
668073	0.08224	3.758	0.118
668286	0.08235	3.776	0.119
668498	0.08235	3.74	0.118
668711	0.0823	3.776	0.118
668924	0.0823	3.722	0.116
669137	0.08235	3.775	0.119
669350	0.08235	3.739	0.116
669562	0.0823	3.776	0.118
669775	0.08235	3.776	0.119
669988	0.08235	3.775	0.119
670201	0.08235	3.775	0.118
670414	0.0823	3.774	0.118
670626	0.08224	3.757	0.117
670839	0.08235	3.775	0.118
671052	0.08224	3.774	0.119
671265	0.08224	3.775	0.118
671478	0.0823	3.774	0.118
671690	0.08224	3.774	0.118
671903	0.0823	3.721	0.116
672116	0.0823	3.757	0.118
672329	0.08235	3.773	0.118
672542	0.08224	3.774	0.118
672754	0.0824	3.756	0.118
672967	0.08235	3.755	0.119
673180	0.08235	3.775	0.118
673393	0.08235	3.757	0.117
673605	0.08235	3.739	0.117
673818	0.08235	3.775	0.118
674031	0.08235	3.774	0.118
674244	0.08235	3.774	0.118
674457	0.08224	3.775	0.118
674669	0.0823	3.775	0.119
674882	0.0823	3.774	0.119
675095	0.08235	3.774	0.117
675308	0.08235	3.756	0.118
675521	0.0824	3.775	0.119
675733	0.0824	3.738	0.117
675946	0.08235	3.773	0.119
676159	0.0824	3.775	0.117
676372	0.0824	3.774	0.118
676584	0.0823	3.773	0.119
676797	0.0824	3.774	0.118
677010	0.0824	3.738	0.116
677223	0.08235	3.756	0.118
677436	0.08235	3.755	0.118
677648	0.08235	3.773	0.119
677860	0.0824	3.773	0.118
678073	0.0824	3.773	0.118
678286	0.0824	3.772	0.119
678498	0.08235	3.755	0.118
678711	0.08235	3.719	0.117
678924	0.0824	3.772	0.12
679137	0.0824	3.755	0.117
679350	0.0824	3.773	0.119
679562	0.0824	3.772	0.119
679775	0.08246	3.772	0.118
679988	0.0824	3.771	0.118
680201	0.0824	3.774	0.119
680414	0.08235	3.774	0.118
680626	0.08246	3.773	0.119
680839	0.08246	3.719	0.116
681052	0.08235	3.72	0.117
681265	0.0824	3.773	0.118
681478	0.08246	3.755	0.118
681690	0.08246	3.755	0.119
681903	0.0824	3.773	0.12
682116	0.0824	3.739	0.118
682329	0.0824	3.76	0.119
682541	0.0824	3.744	0.119
682754	0.08235	3.728	0.117
682967	0.08246	3.745	0.118
683180	0.08251	3.744	0.117
683393	0.0824	3.763	0.119
683605	0.0824	3.76	0.117
683818	0.08246	3.778	0.119
684031	0.0824	3.777	0.119
684244	0.08246	3.759	0.12
684456	0.08246	3.759	0.118
684669	0.08251	3.778	0.119
684882	0.0824	3.776	0.117
685095	0.08251	3.777	0.118
685308	0.08246	3.759	0.117
685520	0.08251	3.758	0.118
685733	0.08246	3.724	0.117
685946	0.08246	3.76	0.12
686159	0.08246	3.759	0.12
686371	0.08251	3.777	0.118
686584	0.0824	3.74	0.118
686797	0.08246	3.741	0.118
687010	0.08251	3.76	0.118
687223	0.08246	3.776	0.118
687435	0.08246	3.777	0.119
687648	0.08251	3.776	0.118
687861	0.08246	3.778	0.119
688074	0.08246	3.741	0.118
688287	0.08251	3.74	0.117
688499	0.08251	3.759	0.117
688712	0.08246	3.778	0.119
688925	0.08251	3.759	0.118
689138	0.08246	3.743	0.119
689350	0.08251	3.777	0.119
689563	0.08251	3.776	0.119
689776	0.08246	3.777	0.118
689989	0.08251	3.777	0.119
690202	0.08251	3.776	0.119
690414	0.08246	3.759	0.118
690627	0.08251	3.758	0.118
690840	0.08251	3.758	0.119
691053	0.08257	3.777	0.119
691265	0.08251	3.757	0.117
691478	0.08246	3.739	0.118
691691	0.08251	3.757	0.119
691904	0.08251	3.775	0.119
692117	0.08246	3.775	0.119
692329	0.08251	3.775	0.117
692542	0.08251	3.775	0.119
692755	0.08251	3.775	0.118
692968	0.08262	3.758	0.12
693181	0.08251	3.775	0.119
693393	0.08251	3.775	0.118
693606	0.08251	3.773	0.118
693819	0.0824	3.758	0.118
694032	0.08257	3.774	0.118
694244	0.08257	3.774	0.119
694456	0.08257	3.738	0.118
694669	0.08257	3.757	0.119
694882	0.08257	3.758	0.119
695095	0.08251	3.777	0.119
695307	0.08257	3.776	0.119
695520	0.08257	3.774	0.117
695733	0.08257	3.775	0.119
695946	0.08251	3.774	0.119
696159	0.08251	3.775	0.12
696371	0.08257	3.775	0.119
696584	0.08257	3.757	0.119
696797	0.08251	3.756	0.118
697010	0.08257	3.74	0.118
697223	0.08251	3.755	0.118
697435	0.08251	3.775	0.118
697648	0.08257	3.756	0.119
697861	0.08251	3.756	0.119
698074	0.08246	3.775	0.118
698286	0.08257	3.757	0.119
698499	0.08251	3.738	0.118
698712	0.08262	3.774	0.119
698925	0.08257	3.738	0.118
699138	0.08257	3.756	0.118
699350	0.08262	3.774	0.119
699563	0.08257	3.773	0.119
699776	0.08257	3.773	0.119
699989	0.08257	3.774	0.119
700201	0.08251	3.755	0.118
700414	0.08268	3.756	0.118
700627	0.08257	3.756	0.118
700840	0.08262	3.737	0.118
701053	0.08262	3.755	0.119
701265	0.08262	3.754	0.119
701478	0.08262	3.755	0.117
701691	0.08262	3.773	0.119
701904	0.08262	3.755	0.118
702117	0.08262	3.756	0.118
702329	0.08257	3.721	0.119
702542	0.08257	3.774	0.119
702755	0.08262	3.773	0.119
702968	0.08262	3.774	0.12
703181	0.08262	3.755	0.119
703393	0.08262	3.773	0.118
703606	0.08262	3.772	0.118
703819	0.08262	3.755	0.119
704032	0.08262	3.773	0.119
704245	0.08257	3.754	0.118
704457	0.08257	3.755	0.118
704670	0.08262	3.755	0.119
704883	0.08268	3.737	0.118
705096	0.08257	3.773	0.119
705308	0.08268	3.773	0.118
705521	0.08262	3.754	0.116
705734	0.08262	3.755	0.119
705947	0.08262	3.736	0.118
706160	0.08262	3.754	0.119
706372	0.08268	3.754	0.117
706585	0.08257	3.752	0.118
706798	0.08262	3.753	0.118
707011	0.08262	3.754	0.119
707224	0.08273	3.771	0.119
707436	0.08262	3.77	0.117
707649	0.08268	3.735	0.118
707862	0.08268	3.771	0.121
708075	0.08262	3.769	0.117
708288	0.08262	3.736	0.118
708500	0.08273	3.753	0.118
708713	0.08268	3.753	0.119
708926	0.08262	3.77	0.12
709139	0.08262	3.717	0.118
709351	0.08262	3.77	0.119
709564	0.08273	3.772	0.119
709777	0.08268	3.754	0.12
709990	0.08273	3.736	0.117
710203	0.08268	3.754	0.118
710414	0.08268	3.77	0.119
710627	0.08268	3.736	0.118
710840	0.08268	3.753	0.119
711053	0.08268	3.77	0.118
711266	0.08268	3.771	0.119
711478	0.08273	3.753	0.119
711691	0.08273	3.752	0.118
711904	0.08268	3.735	0.117
712117	0.08273	3.77	0.12
712330	0.08273	3.753	0.119
712542	0.08268	3.77	0.12
712755	0.08268	3.77	0.119
712968	0.08273	3.751	0.119
713181	0.08268	3.752	0.118
713393	0.08262	3.753	0.119
713606	0.08273	3.751	0.117
713819	0.08268	3.752	0.12
714032	0.08268	3.77	0.119
714245	0.08268	3.734	0.118
714457	0.08278	3.75	0.118
714670	0.08273	3.769	0.119
714883	0.08273	3.769	0.119
715096	0.08273	3.751	0.119
715309	0.08278	3.768	0.118
715521	0.08278	3.769	0.121
715734	0.08268	3.733	0.117
715947	0.08273	3.768	0.119
716160	0.08268	3.749	0.119
716372	0.08273	3.733	0.119
716585	0.08273	3.768	0.119
716798	0.08278	3.732	0.117
717011	0.08273	3.735	0.12
717224	0.08278	3.768	0.119
717436	0.08273	3.769	0.12
717649	0.08268	3.716	0.119
717862	0.08273	3.768	0.118
718075	0.08273	3.77	0.119
718288	0.08273	3.752	0.119
718500	0.08273	3.75	0.119
718713	0.08273	3.77	0.12
718926	0.08278	3.768	0.12
719139	0.08273	3.768	0.119
719351	0.08273	3.769	0.119
719564	0.08273	3.749	0.118
719777	0.08284	3.751	0.119
719990	0.08278	3.733	0.118
720203	0.08273	3.768	0.121
720415	0.08273	3.751	0.12
720628	0.08273	3.75	0.118
720841	0.08278	3.732	0.118
721054	0.08278	3.768	0.119
721266	0.08273	3.732	0.119
721479	0.08278	3.75	0.118
721692	0.08273	3.732	0.119
721905	0.08278	3.767	0.119
722118	0.08284	3.713	0.118
722330	0.08284	3.766	0.119
722543	0.08278	3.731	0.118
722756	0.08284	3.713	0.119
722969	0.08278	3.766	0.119
723182	0.08278	3.748	0.118
723394	0.08278	3.748	0.119
723607	0.08284	3.767	0.118
723820	0.08278	3.748	0.12
724033	0.08278	3.767	0.119
724246	0.08284	3.768	0.12
724458	0.08278	3.749	0.119
724671	0.08278	3.768	0.12
724884	0.08284	3.714	0.118
725097	0.08284	3.767	0.12
725310	0.08289	3.732	0.119
725522	0.08278	3.75	0.119
725735	0.08284	3.732	0.118
725948	0.08284	3.767	0.119
726161	0.08273	3.766	0.119
726372	0.08284	3.767	0.118
726585	0.08268	3.748	0.119
726798	0.08284	3.766	0.118
727011	0.08284	3.732	0.118
727224	0.08284	3.766	0.119
727436	0.08284	3.748	0.12
727649	0.08284	3.748	0.119
727862	0.08284	3.765	0.118
728075	0.08284	3.748	0.119
728288	0.08284	3.765	0.117
728500	0.08284	3.766	0.12
